data_venda;cliente;descricao;qtd;valor_venda
2023-08-07;Runolfsdottir and Sons;Cammelina;4;7105,41
2021-12-13;Stark LLC;Klamath;3;6373
2023-07-20;Nikolaus, Williamson and Gibson;Klamath;2;7206,22
2023-08-07;Runolfsdottir and Sons;Klamath;2;7105,41
2023-05-26;Bergstrom Group;Klamath Weed;4;8550,14
2023-08-13;Stokes, Auer and Orn;Klamath Weed;4;6145,88
2023-10-20;Parisian, Lockman and Kreiger;Klamath Weed;2;3041,14
2021-11-26;Rempel LLC;Klamath White;3;5494,68
2023-10-14;Koss-Rowe;Klamath White;2;9837,34
2021-08-01;Sauer Inc;Klamath White;3;6844,75
2021-06-15;Kulas, Gleichner and VonRueden;Havaiana;5;5618,04
2023-08-11;Zboncak-Roberts;Havaiana;2;7596,8
2023-07-12;Lynch-Price;Havaiana;2;2209,21
2023-09-19;Rosenbaum LLC;Lilium;2;9107,49
2023-09-23;Rohan-Will;Lilium;2;2468,99
2023-07-28;Terry, Schmeler and Konopelski;Lilium;4;7092,37
2023-09-01;Kuhn LLC;Lilium;2;1063,12
2023-08-07;Kris-Wisozk;Blazer Slim Fit;2;9197,5
2023-08-12;Padberg-Lowe;Blazer Slim Fit;2;8773,57
2023-06-24;Runte-Carter;Blazer Slim Fit;2;4197,9
2021-04-04;Brakus-Torp;Paeonia;3;528,81
2023-06-28;Parisian, Lockman and Kreiger;Paeonia;2;3099,64
2022-10-11;Abernathy, Grady and Daugherty;Paeonia;4;7794,57
2022-07-26;Parker LLC;Roseta;3;11701,51
2022-12-13;Friesen Inc;Roseta;3;9247,56
2022-12-12;Kris-Metz;Roseta;4;5648,53
2021-10-12;Grimes LLC;Blazer Poderoso Chefão;3;9200,83
2023-10-19;Connelly, Denesik and Veum;Blazer Poderoso Chefão;2;4994,7
2022-08-23;Kshlerin, Nader and Kris;Blazer Poderoso Chefão;3;7998,89
2021-06-06;Hessel, Greenfelder and Macejkovic;Blazer Poderoso Chefão;3;2440,1
2023-09-19;Rosenbaum LLC;Intense;2;9107,49
2022-04-08;Murazik and Sons;Intense;4;8177,84
2022-10-31;Abshire, Adams and Wiza;Folhagem;3;3500,57
2022-11-06;Leffler Inc;Folhagem;5;6628,56
2021-09-13;Kunze Inc;Folhagem;3;8534,03
2023-07-22;Hilll-Schneider;Caribe;4;5856,26
2023-08-04;Roob and Sons;Caribe;2;5290,99
2023-09-01;Wilderman LLC;Caribe;2;3556,31
2023-09-20;Hirthe and Sons;Caribe;2;5978,4
2021-08-23;Lemke-Hyatt;Tropical;3;7175,9
2021-12-06;Deckow, Abshire and Bode;Tropical;3;4389,35
2021-12-09;Homenick, Connelly and Koch;Canadense;5;8959,26
2022-08-08;Walker-Pfannerstill;Canadense;3;5384,4
2021-12-12;Bednar LLC;Canadense;3;8816,49
2023-08-09;Lynch-Kiehn;Cigano;2;9158,07
2022-11-04;Schiller, Torphy and Heidenreich;Cigano;6;11645,01
2022-07-18;Veum and Sons;Cigano;3;8567,54
2023-09-25;Roob-Spencer;Porto Rico;2;3904,74
2023-07-25;Davis, Turcotte and Romaguera;Porto Rico;4;7869,35
2023-07-31;Weissnat, Bernhard and Carroll;Porto Rico;2;9873,07
2023-07-20;Nikolaus, Williamson and Gibson;Oriente;4;7206,22
2023-06-02;Dickens Inc;Oriente;2;1425,46
2022-06-13;Parisian, Lockman and Kreiger;Oriente;3;5278,37
2023-06-26;Muller Inc;Beach Flash;2;1547,5
2023-07-28;Terry, Schmeler and Konopelski;Beach Flash;2;7092,37
2023-07-28;Gislason Inc;Beach Flash;4;4400,46
2023-07-31;Walter, Rau and Zemlak;Beach Flash;2;1696,87
2021-07-21;Osinski, Larkin and Murray;Incomparaveis;9;9317,22
2021-05-26;Mohr Group;Incomparaveis;9;3626,87
2022-05-22;Dicki Group;Incomparaveis;9;8349,98
2023-07-28;Terry, Schmeler and Konopelski;Casual Day;2;7092,37
2023-04-23;Schmitt, Daugherty and Russel;Casual Day;4;1264,42
2021-02-27;Johns-Abbott;Psyco Universe;3;251,31
2023-10-20;Kulas, Gleichner and VonRueden;Psyco Universe;4;9083,68
2021-11-30;Ziemann, Greenholt and O'Hara;Psyco Universe;3;7644,04
2023-10-16;Collier-Haag;Psyco Universe;2;11136,45
2023-06-17;Senger-Kiehn;Psyco Classic;2;5145,38
2023-03-22;Hintz LLC;Psyco Classic;4;9348,78
2023-07-25;Rau-Glover;Psyco Classic;2;7362,15
2021-05-24;Lemke and Sons;Marine Slim;3;4055,47
2023-09-28;Yost and Sons;Marine Slim;2;8848,74
2023-10-11;Russel-Thiel;Marine Slim;2;9809,24
2021-08-20;Lesch and Sons;Psyco Crew;3;9221,67
2023-10-11;Russel-Thiel;Psyco Crew;4;9809,24
2023-09-21;Terry, Schmeler and Konopelski;Psyco Crew;2;7973,19
2021-06-12;Dicki, Ritchie and Roberts;Cammelina;3;4822,63
2023-05-20;Bogan Inc;Cammelina;4;8569,25
2022-01-18;Oberbrunner Group;Cammelina;3;6855,51
2021-11-25;Nienow and Sons;Klamath;3;5553,9
2023-07-13;Larson-Tremblay;Klamath;2;1561,78
2023-04-17;Langosh-Hamill;Klamath Weed;4;5986,91
2023-07-17;Grady-Pacocha;Klamath Weed;4;3106,31
2023-10-07;Grady, Koch and Monahan;Klamath Weed;2;217,08
2021-10-03;Brown-Wisozk;Klamath White;3;3108,53
2023-09-25;Schneider and Sons;Klamath White;2;10326,55
2021-07-30;Ferry Inc;Klamath White;3;4711,37
2023-10-17;Johns-Abbott;Havaiana;4;2500,06
2023-08-07;Runolfsdottir and Sons;Havaiana;2;7105,41
2023-07-03;Block, Sanford and Sipes;Havaiana;2;1845,1
2023-08-09;Collier-Haag;Lilium;2;6722,48
2023-09-22;Mills and Sons;Lilium;2;2175,85
2023-06-09;Rogahn LLC;Lilium;4;10149,41
2023-08-02;Bednar LLC;Lilium;2;9038,29
2023-08-04;Roob and Sons;Blazer Slim Fit;2;5290,99
2023-08-09;Lynch-Kiehn;Blazer Slim Fit;2;9158,07
2022-01-09;Roberts-Gorczany;Blazer Slim Fit;4;7338,64
2023-06-22;Heaney-Rempel;Blazer Slim Fit;2;7386,5
2023-09-25;Schneider and Sons;Paeonia;2;10326,55
2023-05-20;Bogan Inc;Paeonia;2;8569,25
2021-12-13;Hilpert-Erdman;Paeonia;4;6629,95
2022-03-03;Greenholt Group;Paeonia;3;6770,98
2022-06-26;Considine, O'Conner and Abbott;Roseta;3;9702,51
2022-11-26;Beatty, Lubowitz and Bailey;Roseta;3;6130,3
2023-10-09;Kris-Wisozk;Blazer Poderoso Chefão;2;6390,41
2021-08-21;Weimann Group;Intense;3;9337,15
2023-09-10;Terry, Schmeler and Konopelski;Intense;2;5282,04
2021-07-05;Shanahan, Kuphal and Mayert;Intense;5;6597,34
2022-12-25;Goyette-Gaylord;Intense;3;5818,48
2022-07-29;Moore, Cassin and Bartell;Folhagem;3;9626,63
2022-09-28;McKenzie, Koss and Kilback;Folhagem;3;11461,23
2022-10-28;Vandervort-Macejkovic;Folhagem;5;8447,53
2023-08-01;Cassin Group;Caribe;2;7406,57
2023-09-01;Berge-Kilback;Caribe;2;584,57
2023-09-15;McKenzie, Koss and Kilback;Caribe;2;3908,31
2023-10-09;Kris-Wisozk;Tropical;2;6390,41
2021-11-30;Kuhlman and Sons;Tropical;3;10073,83
2023-04-25;Kertzmann-McGlynn;Canadense;2;497
2021-10-20;Quigley Group;Canadense;5;8916,44
2021-12-18;Goodwin-Turcotte;Canadense;3;4844,06
2023-08-07;Kris-Wisozk;Cigano;2;9197,5
2023-10-16;Collier-Haag;Cigano;4;11136,45
2023-09-20;Brown Group;Cigano;2;9326,68
2023-09-20;Brown Group;Porto Rico;2;9326,68
2023-04-06;Schuster LLC;Porto Rico;4;8491,51
2021-12-16;Schulist and Sons;Porto Rico;3;10029,2
2023-07-07;Volkman, Jaskolski and Lehner;Porto Rico;2;5845,01
2023-05-29;Aufderhar-O'Connell;Oriente;4;3517,91
2023-04-21;Berge LLC;Oriente;2;2480,42
2022-03-30;Jacobi-Kassulke;Oriente;3;5223,46
2023-08-13;Ratke, Bosco and Bogisich;Oriente;2;6691,73
2023-06-07;King, Abshire and Senger;Beach Flash;2;6930,69
2023-07-28;Gislason Inc;Beach Flash;2;4400,46
2023-06-07;King, Abshire and Senger;Beach Flash;4;6930,69
2023-07-25;Mills Group;Beach Flash;2;3484,18
2021-03-23;Berge LLC;Incomparaveis;9;7013,4
2021-02-26;Beatty, Lubowitz and Bailey;Incomparaveis;9;4819,09
2023-09-28;Yost and Sons;Casual Day;2;8848,74
2022-10-11;Abernathy, Grady and Daugherty;Casual Day;4;7794,57
2023-09-28;Yost and Sons;Psyco Universe;2;8848,74
2023-10-12;Stiedemann Group;Psyco Universe;4;11558,64
2021-11-30;Kuhlman and Sons;Psyco Universe;3;10073,83
2023-10-09;Aufderhar-O'Connell;Psyco Universe;2;3420,11
2022-07-26;Russel Group;Psyco Classic;4;7551,69
2023-07-20;Welch, Predovic and Emmerich;Psyco Classic;2;8832,01
2021-02-26;Connelly, Christiansen and Torp;Marine Slim;3;1578,39
2023-09-08;Mohr Group;Marine Slim;2;3440,14
2021-06-17;Wyman Group;Psyco Crew;3;4967,72
2023-09-21;Terry, Schmeler and Konopelski;Psyco Crew;4;7973,19
2023-09-14;Rippin-Pouros;Psyco Crew;2;5183,74
2023-05-06;Kris, Homenick and Batz;Cammelina;4;4129,33
2021-11-26;Rempel LLC;Cammelina;3;5494,68
2023-10-16;Collier-Haag;Klamath;2;11136,45
2021-11-21;Schulist and Sons;Klamath;3;7613,07
2023-07-22;Funk and Sons;Klamath;2;7384,05
2023-04-08;Dooley LLC;Klamath Weed;4;5939,83
2023-06-28;Parisian, Lockman and Kreiger;Klamath Weed;4;3099,64
2023-08-12;Fadel, Beer and Barrows;Klamath White;2;5790,1
2021-07-11;Sauer Inc;Klamath White;3;8534,54
2023-10-05;Klocko-Marquardt;Havaiana;4;5790,64
2021-11-30;Ziemann, Greenholt and O'Hara;Havaiana;3;7644,04
2023-08-05;Doyle Inc;Havaiana;2;6512,26
2023-04-13;Yost, Sauer and Huel;Havaiana;2;9725,86
2023-08-02;Bednar LLC;Lilium;2;9038,29
2023-09-02;Tromp-Mayer;Lilium;2;2411,28
2023-07-28;Christiansen and Sons;Lilium;2;2037,58
2023-06-05;Klocko-Schuster;Blazer Slim Fit;2;5552,48
2023-08-05;Crist Inc;Blazer Slim Fit;2;4214,05
2021-12-09;Bernhard, Becker and Mills;Blazer Slim Fit;4;5172,02
2023-06-21;Kihn, Mraz and Gleichner;Blazer Slim Fit;2;5029,24
2023-07-20;Welch, Predovic and Emmerich;Paeonia;2;8832,01
2021-11-17;Haley Group;Paeonia;4;7011,05
2022-06-15;Stehr-Ledner;Roseta;3;9588,31
2022-11-06;Leffler Inc;Roseta;4;6628,56
2023-08-12;Padberg-Lowe;Blazer Poderoso Chefão;2;8773,57
2023-10-11;Russel-Thiel;Blazer Poderoso Chefão;2;9809,24
2021-06-18;Block, Sanford and Sipes;Intense;3;2221,02
2023-09-04;Weimann Group;Intense;2;5349,08
2021-10-24;Roberts-Medhurst;Intense;6;5637,87
2022-11-30;Kuhic, Heidenreich and Hoppe;Intense;3;6508,51
2022-06-26;Considine, O'Conner and Abbott;Folhagem;3;9702,51
2022-09-16;Wintheiser Inc;Folhagem;3;5095,37
2022-10-18;Hansen and Sons;Folhagem;5;2987,15
2023-08-04;Kshlerin, Wehner and Hauck;Folhagem;2;5795,22
2022-11-06;Leffler Inc;Caribe;4;6628,56
2023-06-09;Hettinger, Metz and Schiller;Caribe;2;9229,36
2023-08-06;Gorczany-Fadel;Caribe;2;10389,63
2023-08-16;Dach LLC;Tropical;2;5486,7
2021-05-25;Gulgowski, Weissnat and Senger;Tropical;3;3454,23
2023-04-06;Smitham LLC;Canadense;2;3317,83
2021-07-25;Hermann, Murazik and Miller;Canadense;5;9955,88
2021-09-11;Aufderhar-O'Connell;Canadense;3;10138,25
2021-09-05;Jast Group;Canadense;3;9900,2
2023-07-22;Hilll-Schneider;Cigano;2;5856,26
2023-10-12;Stiedemann Group;Cigano;4;11558,64
2021-12-07;Collier and Sons;Cigano;3;10647,36
2023-09-05;Grimes, Gerlach and Labadie;Cigano;2;1093,05
2023-03-20;Wiegand Group;Porto Rico;4;7454,38
2021-11-20;Heaney-Rempel;Porto Rico;3;8708,58
2023-07-04;Welch-Treutel;Porto Rico;2;3088,67
2023-05-14;Morar, Wilkinson and Flatley;Oriente;4;4938,94
2022-02-05;Torp, Durgan and Kutch;Oriente;3;3712,07
2023-07-19;Botsford Inc;Oriente;2;8011,04
2023-05-24;Emard Group;Beach Flash;2;11758,6
2023-07-07;Howell and Sons;Beach Flash;2;4936,58
2023-06-05;Klocko-Schuster;Beach Flash;4;5552,48
2023-07-21;Sawayn-Bahringer;Beach Flash;2;8684,56
2023-09-15;McKenzie, Koss and Kilback;Incomparaveis;6;3908,31
2023-10-16;Collier-Haag;Incomparaveis;6;11136,45
2021-09-20;Jast-Kreiger;Incomparaveis;9;5435,97
2023-07-22;Funk and Sons;Casual Day;2;7384,05
2022-09-04;Hirthe LLC;Casual Day;4;8797,52
2023-09-15;Bradtke LLC;Psyco Universe;2;2164,49
2023-08-07;Runolfsdottir and Sons;Psyco Universe;4;7105,41
2021-07-26;Ritchie and Sons;Psyco Universe;3;7497,22
2023-09-23;Ziemann, Greenholt and O'Hara;Psyco Universe;2;7533,04
2023-05-20;Bogan Inc;Psyco Classic;2;8569,25
2021-12-05;Mayer Group;Psyco Classic;4;6490,18
2023-06-18;Bode, Dickinson and Abbott;Psyco Classic;2;973,61
2023-10-12;Stiedemann Group;Marine Slim;2;11558,64
2023-08-07;Runolfsdottir and Sons;Marine Slim;2;7105,41
2023-09-06;Kling, Nitzsche and Armstrong;Marine Slim;2;6524,84
2023-10-22;Torp-Heathcote;Psyco Crew;2;5430
2023-08-13;Stokes, Auer and Orn;Psyco Crew;4;6145,88
2023-08-15;Hills Inc;Psyco Crew;2;371,48
2023-10-14;Maggio, Hahn and Dietrich;Cammelina;2;11252,42
2023-04-09;Weimann Group;Cammelina;4;9401,39
2021-09-19;Ruecker LLC;Cammelina;3;5098,42
2023-10-14;Koss-Rowe;Klamath;2;9837,34
2021-09-13;Kunze Inc;Klamath;3;8534,03
2023-06-01;Veum and Sons;Klamath;2;1509,45
2022-09-22;Miller Inc;Klamath Weed;4;3111,42
2023-05-20;Bogan Inc;Klamath Weed;4;8569,25
2023-09-23;Rohan-Will;Klamath Weed;2;2468,99
2023-10-12;Stiedemann Group;Klamath White;2;11558,64
2021-07-07;Funk and Sons;Klamath White;3;7094,51
2023-10-04;Bayer, Altenwerth and Reynolds;Havaiana;4;6608,23
2023-10-14;Koss-Rowe;Havaiana;2;9837,34
2023-07-30;Mann and Sons;Havaiana;2;4111,92
2023-07-28;Terry, Schmeler and Konopelski;Lilium;2;7092,37
2023-08-14;Murazik-Wilderman;Lilium;2;4105,68
2023-05-28;Kovacek, Weissnat and Goodwin;Lilium;4;8506,58
2023-07-05;Reilly, Gerlach and Cummings;Lilium;2;4711,23
2023-04-25;Rohan-Mante;Blazer Slim Fit;2;3052,89
2023-07-26;Herzog, Rodriguez and Waters;Blazer Slim Fit;2;5517,69
2021-10-29;Moore, Jacobs and Heaney;Blazer Slim Fit;4;8970,35
2023-07-07;Kshlerin, Nader and Kris;Paeonia;2;4127,29
2023-05-11;VonRueden and Sons;Paeonia;2;1221,93
2021-11-08;Parisian-Kozey;Paeonia;4;3951,77
2023-06-08;Tillman Group;Paeonia;2;3720,42
2022-05-30;Reilly-Hamill;Roseta;3;7973,14
2022-10-31;Abshire, Adams and Wiza;Roseta;3;3500,57
2022-10-06;Rippin, Wehner and Armstrong;Roseta;4;2439,95
2023-07-26;Herzog, Rodriguez and Waters;Blazer Poderoso Chefão;2;5517,69
2023-09-18;Rosenbaum, Lueilwitz and Keebler;Blazer Poderoso Chefão;2;4100,22
2023-10-19;Runolfsson Group;Intense;2;5035,25
2023-08-13;Ratke, Bosco and Bogisich;Intense;2;6691,73
2023-10-08;Hegmann, Schroeder and Bahringer;Intense;4;5709,93
2022-11-26;Beatty, Lubowitz and Bailey;Intense;3;6130,3
2022-06-16;Baumbach LLC;Folhagem;3;7368,74
2022-07-11;Bode, Dickinson and Abbott;Folhagem;3;3960,12
2022-09-28;McKenzie, Koss and Kilback;Folhagem;5;11461,23
2023-08-02;Bednar LLC;Folhagem;2;9038,29
2023-06-07;King, Abshire and Senger;Caribe;2;6930,69
2023-05-22;Rippin and Sons;Caribe;2;5281,37
2023-09-05;Dach LLC;Caribe;2;3983,73
2023-08-15;Grady, Koch and Monahan;Tropical;2;2874,95
2021-04-22;Tillman Group;Tropical;3;2507,58
2023-02-08;Walker-Pfannerstill;Canadense;2;2917,58
2021-07-23;Bode-Bradtke;Canadense;5;9513,73
2021-08-15;Hoppe LLC;Canadense;3;9587,77
2023-07-09;McCullough-Collins;Cigano;2;3765,87
2021-09-07;Heidenreich Inc;Cigano;3;7308,53
2023-09-03;Kovacek, Weissnat and Goodwin;Cigano;2;3375,06
2023-08-08;Skiles, Borer and Moen;Porto Rico;2;1140,96
2022-12-20;Osinski and Sons;Porto Rico;4;9638,08
2023-10-20;Kulas, Gleichner and VonRueden;Porto Rico;2;9083,68
2023-05-06;Turner and Sons;Oriente;4;2846,63
2023-03-12;Fay Inc;Oriente;2;6236,67
2021-05-21;Daugherty-Pouros;Oriente;3;2562,23
2023-05-15;Bailey Inc;Beach Flash;2;5647,84
2023-06-25;Wilderman and Sons;Beach Flash;2;5249,94
2023-03-30;Herzog, Rodriguez and Waters;Beach Flash;4;8759,47
2023-08-13;Ratke, Bosco and Bogisich;Incomparaveis;6;6691,73
2023-09-14;Klocko-Schuster;Incomparaveis;6;1671,72
2023-09-20;Brown Group;Incomparaveis;6;9326,68
2021-09-12;Tromp-Mayer;Incomparaveis;9;3129,87
2023-06-24;Rempel LLC;Casual Day;2;5194,73
2023-09-02;Tromp-Mayer;Casual Day;2;2411,28
2021-12-10;Veum-Dickinson;Casual Day;4;3138,79
2023-08-31;Okuneva-Lynch;Psyco Universe;2;398,92
2021-04-04;Carroll, Gerlach and Flatley;Psyco Universe;3;4344,45
2023-08-31;Crona LLC;Psyco Universe;2;5452,52
2023-04-06;Schuster LLC;Psyco Classic;2;8491,51
2021-11-22;Erdman, Frami and Schiller;Psyco Classic;4;3755,9
2023-06-11;Bailey Inc;Psyco Classic;2;8695,09
2023-09-25;Brakus, Lowe and Runte;Marine Slim;2;2333,39
2023-06-19;Cormier Group;Marine Slim;2;1696,5
2023-08-31;Crona LLC;Marine Slim;2;5452,52
2023-10-07;Monahan, Murray and Bogisich;Psyco Crew;2;1912,33
2023-07-25;Rau-Glover;Psyco Crew;4;7362,15
2023-06-13;Erdman Inc;Psyco Crew;2;6806,82
2023-10-12;Stiedemann Group;Cammelina;2;11558,64
2022-12-12;Welch, Predovic and Emmerich;Cammelina;4;4999,13
2021-09-02;Mann-Howe;Cammelina;3;6749,21
2023-08-31;Crona LLC;Klamath;2;5452,52
2021-08-10;Turner-Crist;Klamath;3;9407,3
2023-06-20;Kris-Corkery;Klamath;2;1565,54
2022-08-09;Haley Group;Klamath Weed;4;9979,87
2023-04-25;Hilll-Schneider;Klamath Weed;4;2591,41
2023-08-13;Stokes, Auer and Orn;Klamath Weed;2;6145,88
2023-08-04;Roob and Sons;Klamath White;2;5290,99
2023-07-25;Mills Group;Klamath White;2;3484,18
2023-09-25;Schneider and Sons;Klamath White;2;10326,55
2023-07-09;Leffler Inc;Havaiana;2;4549,52
2022-12-13;Kutch, Jerde and Roberts;Havaiana;2;5362,25
2023-06-09;Hettinger, Metz and Schiller;Lilium;2;9229,36
2023-08-03;Klocko-Marquardt;Lilium;2;9055,26
2023-07-01;Greenholt, Block and Davis;Lilium;2;1106,46
2023-04-16;Heaney-Rempel;Blazer Slim Fit;2;9759,27
2023-07-05;Collins-Robel;Blazer Slim Fit;2;5762,37
2023-05-14;Morar, Wilkinson and Flatley;Blazer Slim Fit;2;4938,94
2023-05-15;Bailey Inc;Paeonia;2;5647,84
2023-05-16;Cummings Group;Paeonia;2;4778,94
2022-05-24;Gleichner Group;Roseta;3;1673
2022-10-11;Abernathy, Grady and Daugherty;Roseta;3;7794,57
2023-08-18;Brown Group;Blazer Poderoso Chefão;2;4301,87
2021-02-22;Davis, Goyette and O'Hara;Blazer Poderoso Chefão;3;6685,73
2023-09-28;Hoppe LLC;Intense;4;7046,43
2022-11-04;Schiller, Torphy and Heidenreich;Intense;3;11645,01
2022-05-30;Reilly-Hamill;Folhagem;3;7973,14
2022-09-21;Boehm-Gaylord;Folhagem;5;13029,75
2023-07-22;Funk and Sons;Folhagem;2;7384,05
2021-12-11;Parisian LLC;Caribe;4;8411,84
2023-04-27;Balistreri, Rolfson and Rice;Caribe;2;1897,6
2023-05-08;Mann and Sons;Caribe;2;3632,19
2023-07-14;Schulist and Sons;Caribe;2;1738,7
2023-08-12;Padberg-Lowe;Tropical;2;8773,57
2023-02-07;Stark LLC;Canadense;2;4866,28
2023-07-24;Glover Group;Canadense;4;9561,24
2021-07-15;Lueilwitz LLC;Canadense;3;9943,55
2021-06-29;Cruickshank-Torp;Cigano;3;4449,59
2023-09-01;Schamberger, Rosenbaum and Ferry;Cigano;2;5238,49
2023-07-05;Collins-Robel;Porto Rico;2;5762,37
2022-12-07;Lubowitz-Roob;Porto Rico;4;8890,48
2023-06-25;Wilderman and Sons;Porto Rico;2;5249,94
2023-03-28;Jones, Kuhic and Osinski;Oriente;4;2616,36
2021-03-16;Parker-Durgan;Oriente;3;4671,11
2023-05-30;Reichert and Sons;Oriente;2;2455,27
2023-05-03;McCullough, Murazik and Koch;Beach Flash;2;5958,52
2023-06-21;Kihn, Mraz and Gleichner;Beach Flash;2;5029,24
2023-02-11;Keebler-McCullough;Beach Flash;4;6095,91
2023-06-01;McLaughlin-Jacobs;Beach Flash;2;9485,24
2023-07-28;Christiansen and Sons;Incomparaveis;6;2037,58
2023-09-11;Walsh-Kuhn;Incomparaveis;6;1041,44
2023-09-14;Romaguera, Gutmann and Swaniawski;Incomparaveis;6;8225,29
2021-07-30;Abshire, Adams and Wiza;Incomparaveis;9;8762,5
2023-06-19;Aufderhar-O'Connell;Casual Day;2;3581,17
2023-08-06;Berge LLC;Casual Day;2;4423,51
2021-12-03;Koss-Rowe;Casual Day;4;8608,77
2023-06-08;Davis, Turcotte and Beatty;Psyco Universe;2;2301,09
2023-05-28;Hodkiewicz, Kerluke and Nicolas;Psyco Universe;4;6303,75
2023-10-14;Maggio, Hahn and Dietrich;Psyco Universe;2;11252,42
2023-08-17;Stehr-Collins;Psyco Universe;2;3772,21
2023-03-27;Grady-Pacocha;Psyco Classic;2;9396,84
2021-09-13;McLaughlin-Jacobs;Psyco Classic;4;9654,37
2023-06-09;Hettinger, Metz and Schiller;Psyco Classic;2;9229,36
2023-06-08;Davis, Turcotte and Beatty;Marine Slim;2;2301,09
2023-07-12;Lynch-Price;Marine Slim;2;2209,21
2023-05-30;Christiansen-Mueller;Psyco Crew;2;9077,45
2023-09-20;Hirthe and Sons;Cammelina;2;5978,4
2022-12-11;Roob-Spencer;Cammelina;4;10868,73
2021-04-03;Larson Inc;Cammelina;3;1960,98
2023-08-03;Klocko-Marquardt;Klamath;2;9055,26
2021-07-30;Langosh-Hamill;Klamath;3;1931,64
2023-04-24;Beier, Wunsch and Harvey;Klamath;2;2749,56
2021-12-03;Koss-Rowe;Klamath Weed;4;8608,77
2023-04-17;Langosh-Hamill;Klamath Weed;4;5986,91
2023-08-05;Doyle Inc;Klamath Weed;2;6512,26
2023-05-08;Oberbrunner Group;Klamath White;2;2732,94
2023-09-20;Hirthe and Sons;Klamath White;2;5978,4
2023-08-16;Dach LLC;Havaiana;4;5486,7
2023-09-07;Streich-Berge;Havaiana;2;3051,74
2023-07-31;Weissnat, Bernhard and Carroll;Lilium;2;9873,07
2022-04-06;Johns Inc;Lilium;4;10744,24
2023-06-09;Hettinger, Metz and Schiller;Lilium;2;9229,36
2023-04-05;Grady, Koch and Monahan;Blazer Slim Fit;2;10704,12
2023-06-27;Swaniawski, Nicolas and Koepp;Blazer Slim Fit;2;3673,12
2021-05-14;Yost and Sons;Blazer Slim Fit;4;2560,57
2023-05-06;Parker LLC;Blazer Slim Fit;2;3145,89
2023-05-05;Gislason-Feil;Paeonia;2;4201,85
2023-04-10;DuBuque-Cormier;Paeonia;2;6470,17
2023-03-12;Pouros-Veum;Paeonia;2;3568,88
2022-05-13;Brown Group;Roseta;4;9006,18
2023-06-09;Rogahn LLC;Blazer Poderoso Chefão;2;10149,41
2023-08-15;Grady, Koch and Monahan;Blazer Poderoso Chefão;2;2874,95
2023-10-22;Schulist and Sons;Blazer Poderoso Chefão;2;5946,9
2023-07-20;Welch, Predovic and Emmerich;Blazer Poderoso Chefão;2;8832,01
2023-10-14;Maggio, Hahn and Dietrich;Intense;2;11252,42
2022-06-11;Lind, Ebert and Skiles;Intense;4;5628,82
2022-09-11;Kiehn-Friesen;Intense;3;11639,86
2022-05-22;Dicki Group;Folhagem;3;8349,98
2022-05-13;Smitham LLC;Folhagem;3;7883,09
2022-09-03;Windler, Dietrich and Becker;Folhagem;5;8376,51
2023-07-03;Gislason-Feil;Folhagem;2;3799,43
2021-12-07;Collier and Sons;Caribe;4;10647,36
2023-04-22;Jones and Sons;Caribe;2;4316,52
2023-06-16;Hirthe LLC;Caribe;2;7677,46
2023-08-05;Crist Inc;Tropical;2;4214,05
2023-07-11;Bode, Dickinson and Abbott;Tropical;2;3912,68
2023-01-17;Runte-Carter;Canadense;2;5359,5
2023-06-16;Hirthe LLC;Canadense;4;7677,46
2023-09-12;Hodkiewicz, Kerluke and Nicolas;Canadense;2;5760,41
2023-10-21;Hermiston-Kub;Canadense;2;8294,26
2023-06-09;Rogahn LLC;Cigano;4;10149,41
2023-10-20;Parisian, Lockman and Kreiger;Cigano;2;3041,14
2023-06-29;Harris Inc;Porto Rico;2;4134,51
2022-12-06;Boehm-Gaylord;Porto Rico;4;9338,34
2023-06-13;Sawayn-Bahringer;Porto Rico;2;1671,4
2022-12-12;Kris-Metz;Oriente;4;5648,53
2023-01-02;Monahan, Murray and Bogisich;Oriente;2;6624,36
2023-10-20;Kulas, Gleichner and VonRueden;Oriente;2;9083,68
2023-04-27;Lang-Orn;Beach Flash;2;3866,16
2023-01-07;Roob, Kerluke and Kozey;Beach Flash;4;2780,48
2023-05-29;Oberbrunner Group;Beach Flash;2;3627,76
2023-07-10;Oberbrunner Group;Incomparaveis;6;2429
2023-09-09;Jones-Sporer;Incomparaveis;6;3651,11
2021-05-17;Funk and Sons;Incomparaveis;9;4733,68
2023-07-28;Terry, Schmeler and Konopelski;Casual Day;2;7092,37
2021-11-26;Batz Inc;Casual Day;4;7447,57
2023-06-05;Kuvalis, Hauck and Considine;Psyco Universe;2;1922,54
2023-04-03;Kuhic Inc;Psyco Universe;4;9136,38
2023-08-12;Waters and Sons;Psyco Universe;2;191,52
2023-03-20;McCullough-Collins;Psyco Classic;2;1161,19
2021-09-12;Dooley, Olson and Jacobs;Psyco Classic;4;11214,48
2023-09-18;Rosenbaum, Lueilwitz and Keebler;Marine Slim;2;4100,22
2023-05-16;Cummings Group;Marine Slim;2;4778,94
2023-09-27;Cruickshank-Torp;Psyco Crew;2;7619,05
2023-05-23;Yost, Sauer and Huel;Psyco Crew;2;5939,53
2023-09-19;Rosenbaum LLC;Cammelina;2;9107,49
2022-07-02;Monahan-Bins;Cammelina;4;8838,45
2021-04-05;Crooks LLC;Klamath;3;1791,09
2023-04-14;Reinger-Daniel;Klamath;2;9335,36
