id;data;nfe;nf_desconto;valor_bruto;valor_venda;cliente_id
234;2021-03-29 00:00:00,000;"SO44312";33,7;554,12;520,42;490
235;2023-06-27 00:00:00,000;"SO84307";114,85;2234,46;2119,61;689
236;2023-06-28 00:00:00,000;"SO84311";61,1;1267,67;1206,57;244
237;2021-03-29 00:00:00,000;"SO44311";57,35;1220,75;1163,4;434
238;2021-03-29 00:00:00,000;"SO44313";201,2;3490,62;3289,42;426
239;2023-06-28 00:00:00,000;"SO84313";271,3;3370,94;3099,64;380
240;2021-03-30 00:00:00,000;"SO44317";320,95;6233,3;5912,35;496
241;2023-06-29 00:00:00,000;"SO84317";343,7;6422,19;6078,49;338
242;2021-03-31 00:00:00,000;"SO44319";264,2;2462,68;2198,48;2
243;2023-06-29 00:00:00,000;"SO84319";183,2;2404,16;2220,96;564
244;2023-06-29 00:00:00,000;"SO84315";46,55;770,99;724,44;37
245;2021-03-30 00:00:00,000;"SO44315";60;747,05;687,05;697
246;2021-03-30 00:00:00,000;"SO44316";54,8;725,81;671,01;84
247;2023-06-29 00:00:00,000;"SO84318";54,6;1186,58;1131,98;177
248;2021-03-30 00:00:00,000;"SO44318";69,05;1102,15;1033,1;678
249;2023-06-30 00:00:00,000;"SO84483";45,35;811,45;766,1;492
250;2021-03-31 00:00:00,000;"SO44483";41,55;816,45;774,9;114
252;2021-03-31 00:00:00,000;"SO44485";8,1;133,28;125,18;513
253;2021-03-31 00:00:00,000;"SO44487";59,95;1457,95;1398;196
254;2023-06-29 00:00:00,000;"SO84316";31,75;692,3;660,55;578
255;2023-06-30 00:00:00,000;"SO84487";87,15;1482,67;1395,52;519
256;2023-06-30 00:00:00,000;"SO84488";214,3;5524,12;5309,82;403
257;2021-04-01 00:00:00,000;"SO44488";286,85;5645,96;5359,11;294
258;2021-03-31 00:00:00,000;"SO44484";72;850,04;778,04;351
259;2023-06-30 00:00:00,000;"SO84484";69,4;835,06;765,66;701
260;2021-03-31 00:00:00,000;"SO44481";24,9;1033,86;1008,96;486
261;2023-06-30 00:00:00,000;"SO84481";69,15;1049,76;980,61;658
262;2023-06-30 00:00:00,000;"SO84486";24,3;236,32;212,02;514
265;2021-03-31 00:00:00,000;"SO44482";14,4;197,06;182,66;622
266;2023-07-01 00:00:00,000;"SO84489";23,2;879,22;856,02;388
267;2021-04-01 00:00:00,000;"SO44489";44,1;874,34;830,24;199
268;2023-06-22 00:00:00,000;"SO84287";58,2;787,46;729,26;153
269;2023-07-01 00:00:00,000;"SO84492";204,1;3571,7;3367,6;295
270;2021-04-01 00:00:00,000;"SO44492";218,65;3573,72;3355,07;583
271;2023-06-22 00:00:00,000;"SO84286";33;1090,86;1057,86;664
272;2023-07-01 00:00:00,000;"SO84490";23,95;1130,41;1106,46;566
273;2023-06-22 00:00:00,000;"SO84285";119,9;1995,29;1875,39;117
274;2021-04-01 00:00:00,000;"SO44490";32,35;1186,65;1154,3;207
276;2023-06-21 00:00:00,000;"SO84282";198,2;2569,34;2371,14;15
277;2023-06-22 00:00:00,000;"SO84288";344,7;7731,2;7386,5;687
278;2021-04-01 00:00:00,000;"SO44491";47,55;794,45;746,9;463
279;2023-06-23 00:00:00,000;"SO84289";56,65;509,4;452,75;652
280;2023-07-01 00:00:00,000;"SO84491";39,05;821,45;782,4;441
281;2023-06-23 00:00:00,000;"SO84293";325,45;4278,34;3952,89;504
282;2023-07-02 00:00:00,000;"SO84493";117,9;1418,2;1300,3;573
283;2021-04-02 00:00:00,000;"SO44493";68,8;1387,4;1318,6;89
284;2023-06-23 00:00:00,000;"SO84290";62,25;810,69;748,44;35
285;2021-04-02 00:00:00,000;"SO44495";22,1;826,5;804,4;564
286;2023-07-02 00:00:00,000;"SO84495";10,1;872,16;862,06;25
287;2021-04-02 00:00:00,000;"SO44494";260,9;3830,41;3569,51;51
288;2021-04-02 00:00:00,000;"SO44496";185,7;3736,13;3550,43;149
289;2023-07-03 00:00:00,000;"SO84496";223,5;3772,63;3549,13;636
290;2023-07-03 00:00:00,000;"SO84499";36,3;1090,55;1054,25;452
291;2021-04-03 00:00:00,000;"SO44499";63,85;1143,77;1079,92;415
292;2021-04-03 00:00:00,000;"SO44498";117,6;2078,58;1960,98;225
293;2023-07-03 00:00:00,000;"SO84498";189,15;2034,25;1845,1;601
294;2021-04-03 00:00:00,000;"SO44500";96,3;1539,22;1442,92;638
295;2023-07-03 00:00:00,000;"SO84500";60,45;1589,3;1528,85;124
296;2023-07-02 00:00:00,000;"SO84494";279,6;3868,92;3589,32;618
297;2023-07-03 00:00:00,000;"SO84501";200,45;3999,88;3799,43;692
298;2021-04-03 00:00:00,000;"SO44501";197,45;3966,97;3769,52;136
299;2021-04-03 00:00:00,000;"SO44497";7,2;416,56;409,36;274
300;2023-07-03 00:00:00,000;"SO84497";38,7;451,82;413,12;354
301;2021-04-03 00:00:00,000;"SO44502";119,25;3156,91;3037,66;95
302;2023-07-04 00:00:00,000;"SO84502";96,75;3185,42;3088,67;534
303;2023-07-04 00:00:00,000;"SO84504";292;4842,67;4550,67;532
304;2021-04-04 00:00:00,000;"SO44504";330,05;4674,5;4344,45;221
305;2021-04-04 00:00:00,000;"SO44505";66,9;2176,27;2109,37;581
306;2021-04-05 00:00:00,000;"SO44506";248,8;5161,81;4913,01;351
307;2023-07-05 00:00:00,000;"SO84506";279,85;4991,08;4711,23;281
308;2023-07-04 00:00:00,000;"SO84503";72;590,32;518,32;642
309;2021-04-04 00:00:00,000;"SO44503";56,4;585,21;528,81;693
310;2023-07-05 00:00:00,000;"SO84509";306,7;6069,07;5762,37;662
311;2021-04-05 00:00:00,000;"SO44509";294,6;6236,94;5942,34;605
312;2023-07-04 00:00:00,000;"SO84505";62,95;2109,64;2046,69;216
313;2021-04-05 00:00:00,000;"SO44507";68,5;1859,59;1791,09;515
314;2023-07-05 00:00:00,000;"SO84507";134,15;1894,25;1760,1;407
315;2023-07-05 00:00:00,000;"SO84508";24,4;776,98;752,58;561
316;2021-04-05 00:00:00,000;"SO44508";37,65;745,88;708,23;545
317;2021-04-06 00:00:00,000;"SO44512";32;286,32;254,32;197
318;2023-07-06 00:00:00,000;"SO84512";33,5;290,12;256,62;205
319;2021-04-06 00:00:00,000;"SO44513";118,65;2345,77;2227,12;239
320;2023-07-06 00:00:00,000;"SO84513";167,65;2452,94;2285,29;642
321;2021-04-06 00:00:00,000;"SO44511";28;591,68;563,68;224
322;2023-07-06 00:00:00,000;"SO84516";21,6;336,4;314,8;699
323;2021-04-06 00:00:00,000;"SO44516";7,2;324,8;317,6;112
324;2023-07-06 00:00:00,000;"SO84510";4,1;109,18;105,08;174
325;2021-04-06 00:00:00,000;"SO44510";8,2;110,24;102,04;434
326;2021-04-06 00:00:00,000;"SO44514";78,7;1976,13;1897,43;174
327;2023-07-06 00:00:00,000;"SO84514";174,15;1904,74;1730,59;305
328;2023-07-07 00:00:00,000;"SO84517";241,95;5178,53;4936,58;157
329;2023-07-06 00:00:00,000;"SO84511";51;624,4;573,4;571
330;2021-04-07 00:00:00,000;"SO44517";210,6;5124,81;4914,21;310
331;2021-04-06 00:00:00,000;"SO44515";35,6;1298,37;1262,77;438
332;2023-07-06 00:00:00,000;"SO84515";106,9;1282,6;1175,7;305
333;2023-07-07 00:00:00,000;"SO84520";347,15;6192,16;5845,01;509
334;2021-04-08 00:00:00,000;"SO44520";369,65;6338,67;5969,02;433
335;2021-04-07 00:00:00,000;"SO44519";15,9;168,48;152,58;114
337;2021-04-07 00:00:00,000;"SO44518";263,1;4307,78;4044,68;489
338;2023-07-08 00:00:00,000;"SO84521";312,2;4835,99;4523,79;630
339;2021-04-08 00:00:00,000;"SO44521";209,85;5076,05;4866,2;23
340;2023-07-09 00:00:00,000;"SO84522";233,4;3999,27;3765,87;457
341;2021-04-08 00:00:00,000;"SO44522";279,4;4135,82;3856,42;469
342;2023-07-09 00:00:00,000;"SO84523";171,35;2641,77;2470,42;550
343;2021-04-09 00:00:00,000;"SO44523";196,4;2590,08;2393,68;151
344;2023-07-07 00:00:00,000;"SO84518";216,3;4343,59;4127,29;655
345;2023-07-09 00:00:00,000;"SO84525";340,95;4890,47;4549,52;532
346;2021-04-09 00:00:00,000;"SO44525";268,75;4860,59;4591,84;103
347;2023-07-09 00:00:00,000;"SO84524";13,7;403,38;389,68;433
349;2023-07-10 00:00:00,000;"SO84528";86,7;2515,7;2429;23
350;2021-04-10 00:00:00,000;"SO44528";84,15;2607,54;2523,39;558
351;2021-04-10 00:00:00,000;"SO44529";20,85;169,58;148,73;514
352;2021-04-10 00:00:00,000;"SO44527";72,9;953,7;880,8;364
353;2021-04-10 00:00:00,000;"SO44526";154,8;1834,04;1679,24;467
354;2021-04-10 00:00:00,000;"SO44530";161,3;3875,22;3713,92;547
355;2021-04-12 00:00:00,000;"SO44533";197,15;4709,52;4512,37;521
356;2021-04-11 00:00:00,000;"SO44532";21,6;200,88;179,28;516
357;2021-04-11 00:00:00,000;"SO44531";203,35;3927,08;3723,73;165
358;2021-04-12 00:00:00,000;"SO44534";134,25;2193,46;2059,21;441
359;2023-07-12 00:00:00,000;"SO84538";351,55;6729,2;6377,65;629
360;2021-04-12 00:00:00,000;"SO44538";372,7;6807,82;6435,12;46
361;2023-07-12 00:00:00,000;"SO84536";8,2;127,2;119;351
362;2021-04-12 00:00:00,000;"SO44536";12,3;125,08;112,78;359
363;2021-04-12 00:00:00,000;"SO44537";8,2;122,96;114,76;85
364;2023-07-12 00:00:00,000;"SO84537";8,2;128,26;120,06;263
365;2023-07-12 00:00:00,000;"SO84535";189,9;2399,11;2209,21;683
366;2021-04-12 00:00:00,000;"SO44535";130,7;2484,24;2353,54;91
368;2021-04-13 00:00:00,000;"SO44539";22,65;738;715,35;690
369;2021-04-13 00:00:00,000;"SO44545";57,6;1228,67;1171,07;375
370;2023-07-13 00:00:00,000;"SO84545";71,15;1270,66;1199,51;445
371;2021-04-13 00:00:00,000;"SO44541";116,2;1591,03;1474,83;398
372;2023-07-13 00:00:00,000;"SO84541";94,65;1656,43;1561,78;527
373;2023-07-13 00:00:00,000;"SO84546";25,05;93,48;68,43;696
374;2021-04-13 00:00:00,000;"SO44546";16,7;93,48;76,78;33
375;2021-04-13 00:00:00,000;"SO44540";176,4;2876,45;2700,05;253
376;2023-07-13 00:00:00,000;"SO84540";150,25;2951,85;2801,6;64
377;2021-04-13 00:00:00,000;"SO44542";75,3;1485,66;1410,36;316
378;2023-07-13 00:00:00,000;"SO84544";140,9;2644,63;2503,73;244
379;2021-04-13 00:00:00,000;"SO44544";138,65;2689,67;2551,02;623
380;2023-07-13 00:00:00,000;"SO84543";41,75;262,2;220,45;253
381;2021-04-13 00:00:00,000;"SO44543";50,1;280,6;230,5;656
382;2023-07-14 00:00:00,000;"SO84548";14,4;166,5;152,1;442
383;2021-04-14 00:00:00,000;"SO44548";9,6;181,5;171,9;330
384;2021-04-14 00:00:00,000;"SO44549";155,2;1810,81;1655,61;478
385;2023-07-14 00:00:00,000;"SO84549";132,95;1871,65;1738,7;127
386;2021-04-14 00:00:00,000;"SO44547";349,4;5735,05;5385,65;462
387;2023-07-13 00:00:00,000;"SO84542";99,1;1493,17;1394,07;432
388;2023-07-14 00:00:00,000;"SO84547";477,3;5709,04;5231,74;482
389;2023-07-15 00:00:00,000;"SO84553";18,2;189,28;171,08;254
391;2023-07-15 00:00:00,000;"SO84552";239,85;2920,88;2681,03;587
392;2021-04-15 00:00:00,000;"SO44552";181,05;2957,47;2776,42;325
393;2023-07-15 00:00:00,000;"SO84550";181,2;4667,74;4486,54;642
394;2021-04-15 00:00:00,000;"SO44550";209,2;4662,2;4453;320
395;2021-04-15 00:00:00,000;"SO44551";153,4;3240,98;3087,58;543
396;2023-07-16 00:00:00,000;"SO84554";13,6;115;101,4;27
397;2021-04-16 00:00:00,000;"SO44554";6,8;119,6;112,8;527
398;2023-07-16 00:00:00,000;"SO84555";287,9;3878,91;3591,01;412
399;2021-04-16 00:00:00,000;"SO44555";240,8;3954,93;3714,13;658
400;2021-04-16 00:00:00,000;"SO44556";143,45;3527,16;3383,71;653
401;2023-07-16 00:00:00,000;"SO84556";210,45;3377,12;3166,67;220
402;2023-07-17 00:00:00,000;"SO84557";181,3;4357,21;4175,91;17
403;2021-04-16 00:00:00,000;"SO44557";253,35;4433,78;4180,43;365
404;2023-07-15 00:00:00,000;"SO84551";195,5;3282,09;3086,59;384
405;2021-04-17 00:00:00,000;"SO44560";25,05;300,25;275,2;529
406;2023-07-17 00:00:00,000;"SO84560";21,5;319,4;297,9;251
407;2021-04-17 00:00:00,000;"SO44559";199,25;3322,76;3123,51;473
408;2023-07-17 00:00:00,000;"SO84559";181,05;3287,36;3106,31;4
409;2021-04-17 00:00:00,000;"SO44562";164,8;3484,96;3320,16;368
410;2023-07-17 00:00:00,000;"SO84562";60,3;1419,76;1359,46;17
411;2023-07-17 00:00:00,000;"SO84558";8,1;132,16;124,06;378
412;2021-04-17 00:00:00,000;"SO44558";24,3;128,8;104,5;32
413;2021-04-17 00:00:00,000;"SO44561";91,7;1749,96;1658,26;213
414;2021-04-18 00:00:00,000;"SO44563";304,75;5453,56;5148,81;519
415;2021-04-19 00:00:00,000;"SO44564";235,05;4497,63;4262,58;282
416;2021-04-19 00:00:00,000;"SO44566";152,2;1953,58;1801,38;371
417;2023-07-17 00:00:00,000;"SO84561";157,55;1861,48;1703,93;390
418;2021-04-19 00:00:00,000;"SO44568";35,2;506,01;470,81;385
419;2021-04-19 00:00:00,000;"SO44569";186,95;2508,77;2321,82;473
420;2021-04-19 00:00:00,000;"SO44567";119,7;2134,27;2014,57;351
421;2021-04-19 00:00:00,000;"SO44565";31,6;643,62;612,02;257
422;2021-04-19 00:00:00,000;"SO44570";366,7;6104,6;5737,9;7
423;2021-04-20 00:00:00,000;"SO44740";110,2;1629,11;1518,91;353
424;2023-07-10 00:00:00,000;"SO84527";24,45;960,18;935,73;576
425;2023-07-10 00:00:00,000;"SO84526";135,3;1826,47;1691,17;571
426;2021-04-20 00:00:00,000;"SO44741";8,1;219,28;211,18;252
427;2023-07-10 00:00:00,000;"SO84530";199,35;3853,67;3654,32;107
428;2021-04-21 00:00:00,000;"SO44742";237,85;4305,22;4067,37;242
429;2023-07-12 00:00:00,000;"SO84533";152,9;4409,29;4256,39;539
430;2023-07-11 00:00:00,000;"SO84532";14,4;179,82;165,42;50
431;2023-07-10 00:00:00,000;"SO84529";20,85;139;118,15;233
432;2021-04-21 00:00:00,000;"SO44743";100,1;1790,8;1690,7;348
433;2023-07-11 00:00:00,000;"SO84531";181,15;4093,83;3912,68;113
434;2021-04-21 00:00:00,000;"SO44744";277,35;5584,19;5306,84;491
435;2023-07-12 00:00:00,000;"SO84534";119;2283,67;2164,67;589
436;2021-04-22 00:00:00,000;"SO44746";62,2;1363,56;1301,36;594
437;2021-04-22 00:00:00,000;"SO44745";156,2;2663,78;2507,58;131
438;2021-04-22 00:00:00,000;"SO44747";68,9;1492,26;1423,36;483
439;2021-04-23 00:00:00,000;"SO44749";248,95;5636,28;5387,33;54
440;2021-04-24 00:00:00,000;"SO44752";102,45;2371,49;2269,04;114
441;2021-04-23 00:00:00,000;"SO44751";15,9;680,14;664,24;32
442;2021-04-23 00:00:00,000;"SO44750";283,85;4502,02;4218,17;92
444;2021-04-24 00:00:00,000;"SO44754";150,9;2489,46;2338,56;497
445;2021-04-24 00:00:00,000;"SO44755";205,8;4869,63;4663,83;594
446;2021-04-24 00:00:00,000;"SO44753";8,35;502,29;493,94;4
447;2021-04-25 00:00:00,000;"SO44756";180,35;2949,89;2769,54;134
448;2021-04-25 00:00:00,000;"SO44757";86,2;1337,61;1251,41;673
449;2021-04-25 00:00:00,000;"SO44758";386,8;4987,42;4600,62;572
450;2021-04-26 00:00:00,000;"SO44760";45,4;681,48;636,08;300
451;2021-04-27 00:00:00,000;"SO44763";117,85;1383,15;1265,3;25
452;2021-04-26 00:00:00,000;"SO44761";113,3;1881,46;1768,16;423
453;2021-04-26 00:00:00,000;"SO44759";35,35;828,61;793,26;149
454;2021-04-26 00:00:00,000;"SO44762";306,85;4311,71;4004,86;202
455;2021-04-27 00:00:00,000;"SO44768";295,55;4713,07;4417,52;325
456;2021-04-27 00:00:00,000;"SO44764";47,25;590,36;543,11;16
457;2021-04-27 00:00:00,000;"SO44767";110,1;1783,8;1673,7;460
458;2021-04-27 00:00:00,000;"SO44769";5,6;514,5;508,9;14
459;2021-04-27 00:00:00,000;"SO44770";73,2;1617,54;1544,34;110
460;2021-04-27 00:00:00,000;"SO44765";69,35;2266,17;2196,82;252
461;2021-04-27 00:00:00,000;"SO44766";53,9;631,61;577,71;8
462;2021-04-29 00:00:00,000;"SO44772";346;5898,73;5552,73;380
463;2021-04-28 00:00:00,000;"SO44771";331,65;5379,55;5047,9;390
464;2021-04-29 00:00:00,000;"SO44773";276,3;4406,81;4130,51;38
465;2021-04-30 00:00:00,000;"SO44774";56,35;1328,82;1272,47;217
466;2021-04-30 00:00:00,000;"SO44777";181,2;2811,72;2630,52;96
467;2021-05-01 00:00:00,000;"SO44779";117,7;2218,1;2100,4;217
468;2021-04-30 00:00:00,000;"SO44776";206,45;3397,53;3191,08;408
469;2021-04-30 00:00:00,000;"SO44775";49,55;814,61;765,06;488
470;2021-04-30 00:00:00,000;"SO44778";183,05;3779,32;3596,27;303
471;2021-05-01 00:00:00,000;"SO44784";41,8;554,83;513,03;97
473;2021-05-01 00:00:00,000;"SO44783";157,75;3601,13;3443,38;69
474;2021-05-01 00:00:00,000;"SO44780";156,8;3040,01;2883,21;30
475;2021-05-01 00:00:00,000;"SO44786";23,4;314,16;290,76;534
476;2021-05-01 00:00:00,000;"SO44782";196,95;3754,87;3557,92;253
477;2021-05-01 00:00:00,000;"SO44781";5,8;302,58;296,78;195
478;2021-05-02 00:00:00,000;"SO44789";9,6;331,98;322,38;284
480;2021-05-02 00:00:00,000;"SO44788";120,2;2183,88;2063,68;525
481;2021-05-02 00:00:00,000;"SO44793";12,4;448,64;436,24;116
482;2021-05-02 00:00:00,000;"SO44791";268,1;4284,82;4016,72;513
483;2021-05-02 00:00:00,000;"SO44787";116,3;4098,99;3982,69;374
484;2021-05-02 00:00:00,000;"SO44792";90,1;2332,55;2242,45;20
485;2021-05-03 00:00:00,000;"SO44795";145,55;3750,68;3605,13;567
486;2021-05-03 00:00:00,000;"SO44797";265,1;6209,83;5944,73;580
487;2021-05-03 00:00:00,000;"SO44794";5,8;171,72;165,92;670
488;2021-05-03 00:00:00,000;"SO44796";94,55;1664,33;1569,78;380
489;2021-05-04 00:00:00,000;"SO44800";50,15;1223,19;1173,04;528
490;2021-05-05 00:00:00,000;"SO44801";238,6;5192,7;4954,1;562
491;2021-05-04 00:00:00,000;"SO44798";111,8;2027,76;1915,96;143
492;2021-05-04 00:00:00,000;"SO44799";61,55;1833;1771,45;44
493;2021-05-05 00:00:00,000;"SO44802";76,9;1233,53;1156,63;617
494;2021-05-05 00:00:00,000;"SO45039";207,8;3351,83;3144,03;627
495;2021-05-05 00:00:00,000;"SO45038";141,2;3038,15;2896,95;215
496;2021-05-06 00:00:00,000;"SO45046";29,85;320,55;290,7;494
498;2021-05-06 00:00:00,000;"SO45047";267,95;5316,97;5049,02;159
499;2021-05-06 00:00:00,000;"SO45042";79,4;1398,07;1318,67;615
500;2021-05-06 00:00:00,000;"SO45044";47,6;734,72;687,12;237
501;2021-05-06 00:00:00,000;"SO45043";94,45;1228,16;1133,71;52
502;2021-05-06 00:00:00,000;"SO45040";8,35;115;106,65;512
503;2021-05-06 00:00:00,000;"SO45045";73,35;1215,77;1142,42;149
504;2021-05-07 00:00:00,000;"SO45051";36,4;565,58;529,18;198
505;2021-05-08 00:00:00,000;"SO45055";166,35;3527,22;3360,87;596
506;2021-05-07 00:00:00,000;"SO45048";56,5;848,64;792,14;356
507;2021-05-07 00:00:00,000;"SO45053";134,1;2949,96;2815,86;372
508;2021-05-07 00:00:00,000;"SO45052";93,55;723,54;629,99;462
509;2021-05-07 00:00:00,000;"SO45054";87,1;1548,31;1461,21;317
510;2021-05-07 00:00:00,000;"SO45050";28,1;305,94;277,84;509
511;2021-05-07 00:00:00,000;"SO45049";63,8;745,22;681,42;55
512;2021-05-08 00:00:00,000;"SO45058";94,75;1633,07;1538,32;274
513;2021-05-08 00:00:00,000;"SO45059";218,75;3433,99;3215,24;214
514;2021-05-08 00:00:00,000;"SO45060";171,45;3695,26;3523,81;164
515;2021-05-08 00:00:00,000;"SO45057";137,4;2621,84;2484,44;235
516;2021-05-08 00:00:00,000;"SO45056";93,05;2410,3;2317,25;679
517;2021-05-09 00:00:00,000;"SO45062";184,85;3528,7;3343,85;52
518;2021-05-09 00:00:00,000;"SO45061";102,55;1844,2;1741,65;411
519;2021-05-10 00:00:00,000;"SO45067";74,55;1109,03;1034,48;520
520;2021-05-10 00:00:00,000;"SO45063";85,7;1315,46;1229,76;363
521;2021-05-10 00:00:00,000;"SO45064";50,8;1565,13;1514,33;525
522;2021-05-10 00:00:00,000;"SO45066";16,2;362,5;346,3;567
523;2021-05-10 00:00:00,000;"SO45069";197,9;2102,15;1904,25;335
524;2021-05-10 00:00:00,000;"SO45068";42,2;372,84;330,64;488
525;2021-05-10 00:00:00,000;"SO45065";166,5;3450,18;3283,68;450
526;2021-05-11 00:00:00,000;"SO45074";229,25;5579,9;5350,65;566
527;2021-05-11 00:00:00,000;"SO45073";21,6;301,6;280;668
528;2021-05-11 00:00:00,000;"SO45072";35,6;568,29;532,69;382
529;2021-05-11 00:00:00,000;"SO45070";220,45;3009,78;2789,33;571
530;2021-05-11 00:00:00,000;"SO45071";60,9;1026,79;965,89;400
531;2021-05-12 00:00:00,000;"SO45268";19,85;419,35;399,5;673
532;2021-05-12 00:00:00,000;"SO45076";62,5;621,67;559,17;567
533;2021-05-12 00:00:00,000;"SO45077";71,7;1139,76;1068,06;40
534;2021-05-12 00:00:00,000;"SO45075";26,15;963,69;937,54;100
535;2021-05-12 00:00:00,000;"SO45267";41,1;344,12;303,02;393
536;2021-05-12 00:00:00,000;"SO45266";76,1;1196,12;1120,02;452
538;2021-05-12 00:00:00,000;"SO45271";50,8;796,6;745,8;339
539;2021-05-12 00:00:00,000;"SO45270";154,35;3571,46;3417,11;375
540;2021-05-13 00:00:00,000;"SO45272";6,8;543,21;536,41;171
541;2021-05-13 00:00:00,000;"SO45278";198,35;2905,58;2707,23;162
542;2021-05-13 00:00:00,000;"SO45274";105,7;2338,99;2233,29;405
543;2021-05-13 00:00:00,000;"SO45275";61,1;890,88;829,78;645
544;2021-05-13 00:00:00,000;"SO45273";99,05;1085,04;985,99;20
545;2021-05-13 00:00:00,000;"SO45276";27,8;700,2;672,4;325
546;2021-05-13 00:00:00,000;"SO45277";198,7;2914,16;2715,46;286
547;2021-05-14 00:00:00,000;"SO45282";22,75;709,13;686,38;452
548;2021-05-14 00:00:00,000;"SO45279";19,5;741,49;721,99;603
549;2021-05-14 00:00:00,000;"SO45280";141,8;2702,37;2560,57;573
550;2021-05-14 00:00:00,000;"SO45283";209,45;2677,28;2467,83;524
551;2021-05-14 00:00:00,000;"SO45284";133;3163,03;3030,03;295
552;2021-05-14 00:00:00,000;"SO45281";43,5;442,38;398,88;462
553;2021-05-15 00:00:00,000;"SO45285";110,65;1998,66;1888,01;156
555;2021-05-15 00:00:00,000;"SO45286";83;657,96;574,96;355
556;2021-05-15 00:00:00,000;"SO45290";71,15;1654,68;1583,53;485
557;2021-05-15 00:00:00,000;"SO45289";86,8;2100,74;2013,94;307
558;2021-05-15 00:00:00,000;"SO45288";257,1;4464,62;4207,52;496
559;2021-05-15 00:00:00,000;"SO45291";232,4;5146,44;4914,04;273
560;2021-05-16 00:00:00,000;"SO45296";159,65;3217,71;3058,06;189
561;2021-05-16 00:00:00,000;"SO45297";79,1;1565,19;1486,09;130
562;2021-05-16 00:00:00,000;"SO45295";114,05;1778,08;1664,03;612
563;2021-05-16 00:00:00,000;"SO45292";8,2;124,02;115,82;479
564;2021-05-16 00:00:00,000;"SO45293";14,4;348,29;333,89;189
565;2021-05-17 00:00:00,000;"SO45298";103,35;3343,74;3240,39;558
566;2021-05-16 00:00:00,000;"SO45294";95,9;1270,1;1174,2;70
567;2021-05-17 00:00:00,000;"SO45301";332,55;5066,23;4733,68;170
568;2021-05-17 00:00:00,000;"SO45300";206,15;3925,99;3719,84;541
569;2021-05-17 00:00:00,000;"SO45299";174,6;2970,65;2796,05;630
570;2021-05-18 00:00:00,000;"SO45305";189,95;3873,23;3683,28;61
571;2023-04-18 00:00:00,000;"SO85305";145,9;2471,07;2325,17;435
572;2021-05-18 00:00:00,000;"SO45302";178,6;3195,58;3016,98;23
573;2021-05-18 00:00:00,000;"SO45303";41,25;1071,04;1029,79;376
574;2021-05-18 00:00:00,000;"SO45304";46,9;1392,81;1345,91;263
575;2021-05-19 00:00:00,000;"SO45309";139,65;2728;2588,35;33
576;2023-04-18 00:00:00,000;"SO85309";187,05;2740,33;2553,28;433
577;2021-05-19 00:00:00,000;"SO45311";36,15;1018,63;982,48;92
578;2021-05-19 00:00:00,000;"SO45308";161,25;3336,29;3175,04;95
579;2023-04-18 00:00:00,000;"SO85308";263,65;3383,03;3119,38;24
580;2021-05-19 00:00:00,000;"SO45307";100,6;1072,57;971,97;22
581;2023-04-18 00:00:00,000;"SO85307";160,5;1074,58;914,08;235
582;2021-05-19 00:00:00,000;"SO45306";65,3;1077,08;1011,78;405
583;2023-04-18 00:00:00,000;"SO85306";139;1025,14;886,14;170
584;2023-04-18 00:00:00,000;"SO85310";80,9;1058,15;977,25;374
585;2021-05-19 00:00:00,000;"SO45310";84,65;1074,43;989,78;606
586;2023-04-18 00:00:00,000;"SO85311";70,55;896,2;825,65;244
587;2021-05-20 00:00:00,000;"SO45319";35,4;936,37;900,97;95
588;2023-04-19 00:00:00,000;"SO85319";74,05;922,08;848,03;162
589;2023-04-19 00:00:00,000;"SO85312";31;708,48;677,48;149
590;2021-05-20 00:00:00,000;"SO45312";40,8;630,24;589,44;451
591;2021-05-20 00:00:00,000;"SO45318";232,45;3852,76;3620,31;478
592;2023-04-19 00:00:00,000;"SO85318";233,8;3522,62;3288,82;373
593;2023-04-19 00:00:00,000;"SO85314";227,65;2486,57;2258,92;47
594;2021-05-20 00:00:00,000;"SO45314";109,75;2399,04;2289,29;16
595;2021-05-20 00:00:00,000;"SO45313";257,75;3910,35;3652,6;648
596;2023-04-19 00:00:00,000;"SO85320";55,25;1298,19;1242,94;256
597;2021-05-20 00:00:00,000;"SO45320";47,8;1331,12;1283,32;143
598;2021-05-20 00:00:00,000;"SO45317";237,55;4658,09;4420,54;11
599;2023-04-19 00:00:00,000;"SO85317";216,2;4537,52;4321,32;269
601;2023-04-19 00:00:00,000;"SO85316";22,5;167;144,5;316
602;2023-04-19 00:00:00,000;"SO85315";153,9;2167,79;2013,89;403
603;2021-05-20 00:00:00,000;"SO45315";94,7;2250,01;2155,31;533
604;2023-04-19 00:00:00,000;"SO85313";246,75;3775,65;3528,9;633
605;2023-04-20 00:00:00,000;"SO85321";94,9;2194,18;2099,28;511
